,part_id,word,reaction_time,slider_order,energy,complexity,movement,replication,communication,monitoring,reaction,variety,mistakes,learning,goal_setting,freewill,agency,goal_directedness,cluster
166,6503095.0,chimpanzee,24434.70000000298,2,100.0,100.0,100.0,100.0,72.0,100.0,100.0,61.0,100.0,100.0,100.0,77.0,56.0,100.0,5.0
167,6503095.0,robot_vacuum_cleaner,31824.90000000596,2,100.0,90.0,100.0,0.0,28.0,100.0,72.0,32.0,100.0,79.0,31.0,0.0,52.0,100.0,3.0
168,6503095.0,chicken,31761.20000000298,2,100.0,80.0,100.0,100.0,40.0,49.0,100.0,30.0,100.0,52.0,36.0,56.0,56.0,100.0,0.0
169,6503095.0,car,37647.29999999702,2,100.0,100.0,70.0,0.0,30.0,32.0,60.0,57.0,100.0,68.0,24.0,0.0,52.0,71.0,3.0
170,6503095.0,computer,26737.09999999404,2,100.0,100.0,0.0,0.0,90.0,100.0,86.0,100.0,100.0,67.0,75.0,0.0,50.0,100.0,2.0
171,6503095.0,tree,35940.40000000596,2,100.0,63.0,83.0,100.0,0.0,6.0,100.0,0.0,73.0,13.0,47.0,2.0,49.0,60.0,4.0
172,6503095.0,autonomous_car,27931.09999999404,2,100.0,100.0,100.0,0.0,76.0,73.0,100.0,64.0,100.0,100.0,64.0,0.0,51.0,90.0,2.0
173,6503095.0,wristwatch,29033.0,2,100.0,93.0,80.0,0.0,18.0,0.0,5.0,0.0,66.0,0.0,0.0,0.0,0.0,46.0,3.0
174,6503095.0,virtual_assistant,28835.0,2,100.0,50.0,0.0,0.0,100.0,69.0,12.0,100.0,100.0,100.0,19.0,3.0,55.0,75.0,2.0
175,6503095.0,computer_virus,26609.40000000596,2,100.0,59.0,48.0,80.0,68.0,67.0,57.0,65.0,100.0,99.0,51.0,0.0,77.0,100.0,4.0
176,6503095.0,biological_virus,30613.0,2,100.0,24.0,86.0,100.0,0.0,65.0,100.0,54.0,65.0,11.0,17.0,0.0,48.0,92.0,4.0
177,6503095.0,hammer,20346.5,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178,6503095.0,artificial_intelligence,26442.20000000298,2,100.0,48.0,71.0,40.0,100.0,100.0,71.0,90.0,100.0,100.0,91.0,64.0,64.0,100.0,2.0
179,6503095.0,jelly_fish,28362.19999998808,2,100.0,56.0,100.0,79.0,29.0,81.0,100.0,73.0,100.0,89.0,83.0,61.0,55.0,90.0,0.0
180,6503163.0,human,29921.5,2,100.0,100.0,100.0,71.0,100.0,82.0,100.0,100.0,100.0,100.0,100.0,100.0,70.0,100.0,5.0
181,6503163.0,rock,25656.90000000596,2,0.0,0.0,0.0,0.0,0.0,0.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
182,6503163.0,virtual_assistant,26533.0,2,60.0,57.0,0.0,0.0,77.0,0.0,20.0,90.0,87.0,50.0,0.0,0.0,13.0,54.0,2.0
183,6503163.0,robot_vacuum_cleaner,24298.40000000596,2,57.0,42.0,0.0,0.0,0.0,0.0,42.0,18.0,70.0,0.0,0.0,0.0,0.0,0.0,3.0
184,6503163.0,autonomous_car,33195.30000001192,2,73.0,87.0,100.0,0.0,76.0,0.0,71.0,47.0,78.0,0.0,0.0,0.0,0.0,97.0,2.0
185,6503163.0,computer_virus,19818.09999999404,2,60.0,100.0,0.0,100.0,0.0,71.0,85.0,100.0,100.0,0.0,78.0,0.0,0.0,81.0,4.0
186,6503163.0,artificial_intelligence,26896.09999999404,2,85.0,97.0,0.0,0.0,50.0,69.0,50.0,100.0,82.0,61.0,68.0,22.0,0.0,68.0,2.0
187,6503163.0,wristwatch,21649.69999998808,2,70.0,30.0,0.0,0.0,0.0,49.0,55.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,3.0
188,6503163.0,dolphin,22367.90000000596,2,100.0,87.0,100.0,100.0,100.0,100.0,100.0,59.0,100.0,100.0,100.0,100.0,50.0,100.0,5.0
189,6503163.0,robot,23161.19999998808,2,81.0,100.0,100.0,0.0,71.0,100.0,76.0,100.0,100.0,69.0,72.0,71.0,55.0,71.0,2.0
190,6503163.0,tree,19883.10000002384,2,77.0,53.0,0.0,100.0,0.0,69.0,100.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
191,6503163.0,car,17858.399999976158,2,83.0,100.0,100.0,0.0,0.0,74.0,71.0,47.0,100.0,0.0,0.0,0.0,0.0,71.0,3.0
192,6503163.0,chimpanzee,14116.70000001788,2,100.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,49.0,100.0,5.0
193,6503163.0,chicken,18911.0,2,100.0,66.0,100.0,100.0,100.0,100.0,95.0,100.0,100.0,85.0,77.0,100.0,54.0,100.0,0.0
194,6503163.0,jelly_fish,24735.20000001788,2,86.0,100.0,100.0,100.0,55.0,100.0,80.0,100.0,100.0,57.0,28.0,100.0,0.0,29.0,0.0
195,6503163.0,computer,21854.29999998212,2,100.0,93.0,0.0,0.0,0.0,88.0,50.0,100.0,100.0,53.0,67.0,0.0,0.0,100.0,2.0
196,6503163.0,smartphone,19380.5,2,100.0,88.0,0.0,0.0,50.0,100.0,63.0,100.0,100.0,53.0,54.0,0.0,0.0,100.0,2.0
197,6503163.0,hammer,14833.0,2,76.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,100.0,0.0,0.0,0.0,0.0,100.0,1.0
198,6503163.0,thermostat,30118.59999999404,2,79.0,73.0,0.0,0.0,0.0,76.0,100.0,23.0,92.0,23.0,22.0,0.0,0.0,100.0,3.0
199,6503163.0,biological_virus,20918.09999999404,2,94.0,87.0,85.0,100.0,0.0,89.0,100.0,54.0,100.0,82.0,81.0,88.0,0.0,100.0,4.0
200,6503081.0,rock,52263.60000002384,3,0.0,24.0,0.0,16.0,0.0,0.0,49.0,9.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0
201,6503081.0,human,27090.5,3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,5.0
202,6503081.0,robot,46079.10000002384,3,100.0,100.0,51.0,49.0,100.0,70.0,100.0,62.0,73.0,100.0,22.0,31.0,74.0,71.0,2.0
203,6503081.0,computer,36011.29999995232,3,100.0,100.0,0.0,24.0,100.0,100.0,46.0,83.0,64.0,84.0,0.0,0.0,0.0,16.0,2.0
204,6503081.0,biological_virus,36167.20000004768,3,60.0,13.0,52.0,100.0,3.0,3.0,78.0,63.0,97.0,64.0,27.0,67.0,1.0,25.0,4.0
205,6503081.0,virtual_assistant,29110.59999990464,3,98.0,100.0,0.0,0.0,77.0,72.0,55.0,100.0,100.0,80.0,49.0,0.0,77.0,48.0,2.0
206,6503081.0,artificial_intelligence,47136.60000002384,3,52.0,63.0,57.0,54.0,100.0,100.0,59.0,100.0,100.0,100.0,51.0,49.0,87.0,48.0,2.0
207,6503081.0,autonomous_car,29503.200000047684,3,100.0,100.0,100.0,0.0,100.0,73.0,100.0,100.0,100.0,100.0,52.0,0.0,77.0,50.0,2.0
208,6503081.0,chimpanzee,25622.39999997616,3,100.0,100.0,100.0,100.0,100.0,56.0,100.0,100.0,100.0,100.0,58.0,100.0,100.0,54.0,5.0
209,6503081.0,thermostat,88725.5,3,47.0,100.0,44.0,45.0,54.0,0.0,96.0,0.0,66.0,0.0,74.0,0.0,72.0,72.0,3.0
210,6503081.0,computer_virus,22234.199999928474,3,0.0,0.0,45.0,100.0,100.0,45.0,100.0,100.0,70.0,51.0,45.0,87.0,90.0,55.0,4.0
211,6503081.0,robot_vacuum_cleaner,23714.0,3,100.0,100.0,100.0,0.0,94.0,0.0,100.0,52.0,100.0,96.0,45.0,0.0,87.0,45.0,3.0
212,6503081.0,chicken,41139.79999995232,3,100.0,77.0,100.0,100.0,52.0,48.0,100.0,100.0,100.0,48.0,53.0,100.0,0.0,47.0,0.0
213,6503081.0,wristwatch,26620.39999997616,3,100.0,100.0,0.0,0.0,79.0,51.0,68.0,100.0,73.0,74.0,46.0,0.0,100.0,45.0,3.0
214,6503081.0,car,19389.0,3,100.0,100.0,0.0,0.0,54.0,0.0,100.0,59.0,100.0,0.0,49.0,0.0,100.0,51.0,3.0
215,6503081.0,smartphone,26040.0,3,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,98.0,54.0,0.0,100.0,52.0,2.0
216,6503081.0,dolphin,17036.599999904633,3,100.0,100.0,100.0,100.0,100.0,81.0,100.0,100.0,100.0,100.0,54.0,100.0,52.0,56.0,5.0
217,6503081.0,hammer,18049.60000002384,3,51.0,0.0,0.0,0.0,0.0,0.0,100.0,47.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0
218,6503081.0,jelly_fish,61100.60000002384,3,100.0,97.0,100.0,100.0,62.0,59.0,100.0,51.0,100.0,61.0,51.0,100.0,0.0,48.0,0.0
219,6503081.0,tree,44883.40000009537,3,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0
220,6503096.0,rock,91060.89999997616,3,25.0,65.0,71.0,16.0,1.0,1.0,79.0,35.0,0.0,1.0,3.0,41.0,12.0,3.0,1.0
221,6503096.0,human,36749.39999997616,3,78.0,90.0,99.0,99.0,95.0,87.0,89.0,92.0,100.0,93.0,92.0,93.0,77.0,93.0,5.0
222,6503096.0,car,80989.79999995232,3,92.0,99.0,56.0,51.0,11.0,1.0,6.0,20.0,56.0,3.0,5.0,2.0,23.0,9.0,3.0
223,6503096.0,biological_virus,28369.5,3,49.0,80.0,71.0,78.0,0.0,1.0,84.0,65.0,1.0,33.0,32.0,99.0,45.0,32.0,4.0
224,6503096.0,thermostat,36856.19999992848,3,4.0,76.0,0.0,0.0,0.0,0.0,80.0,6.0,9.0,0.0,5.0,0.0,10.0,8.0,3.0
225,6503096.0,wristwatch,23314.0,3,14.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,0.0,3.0
226,6503096.0,virtual_assistant,88458.60000002384,3,62.0,18.0,0.0,0.0,40.0,8.0,11.0,35.0,44.0,40.0,12.0,4.0,26.0,8.0,2.0
227,6503096.0,autonomous_car,85811.20000004768,3,69.0,85.0,90.0,4.0,17.0,17.0,14.0,30.0,74.0,20.0,19.0,15.0,28.0,24.0,2.0
228,6503096.0,computer_virus,24375.29999995232,3,65.0,75.0,12.0,94.0,1.0,0.0,15.0,21.0,45.0,36.0,3.0,7.0,6.0,8.0,4.0
229,6503096.0,artificial_intelligence,47634.89999997616,3,29.0,12.0,19.0,21.0,22.0,28.0,31.0,22.0,75.0,37.0,11.0,14.0,12.0,17.0,2.0
230,6503096.0,smartphone,65406.60000002384,3,83.0,93.0,0.0,0.0,11.0,0.0,43.0,98.0,70.0,59.0,12.0,0.0,11.0,13.0,2.0
231,6503096.0,computer,28960.10000002384,3,83.0,98.0,0.0,2.0,3.0,5.0,14.0,95.0,77.0,10.0,4.0,1.0,13.0,8.0,2.0
232,6503096.0,dolphin,22998.0,3,95.0,83.0,97.0,98.0,81.0,86.0,96.0,86.0,88.0,96.0,92.0,92.0,75.0,91.0,5.0
233,6503096.0,robot_vacuum_cleaner,261554.69999992847,3,73.0,93.0,14.0,7.0,10.0,11.0,13.0,23.0,78.0,16.0,9.0,9.0,11.0,43.0,3.0
234,6503096.0,jelly_fish,22923.79999995232,3,75.0,72.0,91.0,72.0,57.0,64.0,81.0,58.0,60.0,65.0,74.0,79.0,60.0,77.0,0.0
235,6503096.0,chimpanzee,15661.5,3,85.0,84.0,87.0,86.0,84.0,83.0,84.0,83.0,80.0,82.0,83.0,91.0,63.0,78.0,5.0
236,6503096.0,robot,23980.5,3,83.0,99.0,88.0,7.0,54.0,49.0,44.0,42.0,95.0,57.0,47.0,32.0,38.0,46.0,2.0
237,6503096.0,hammer,161145.0,3,54.0,57.0,2.0,1.0,7.0,5.0,5.0,11.0,6.0,10.0,10.0,7.0,7.0,12.0,1.0
238,6503096.0,tree,52361.0,3,56.0,71.0,0.0,77.0,5.0,13.0,86.0,63.0,13.0,41.0,46.0,10.0,18.0,41.0,4.0
239,6503096.0,chicken,66494.39999997616,3,95.0,96.0,98.0,96.0,78.0,81.0,96.0,84.0,84.0,75.0,92.0,92.0,77.0,89.0,0.0
240,6503087.0,rock,41640.59999999998,3,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
241,6503087.0,human,60609.79999999999,3,99.0,100.0,100.0,70.0,72.0,76.0,83.0,100.0,100.0,71.0,78.0,74.0,57.0,74.0,5.0
242,6503087.0,virtual_assistant,49680.90000000002,3,65.0,52.0,7.0,0.0,98.0,45.0,62.0,23.0,20.0,100.0,59.0,21.0,69.0,16.0,2.0
243,6503087.0,smartphone,46247.80000000005,3,58.0,80.0,0.0,0.0,12.0,0.0,9.0,84.0,20.0,46.0,12.0,0.0,50.0,0.0,2.0
244,6503087.0,chimpanzee,59742.69999999995,3,76.0,75.0,100.0,74.0,68.0,67.0,100.0,71.0,100.0,100.0,25.0,75.0,24.0,79.0,5.0
245,6503087.0,chicken,47240.79999999993,3,61.0,71.0,85.0,100.0,9.0,0.0,77.0,26.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
246,6503087.0,computer_virus,44879.69999999995,3,35.0,48.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,29.0,18.0,0.0,22.0,0.0,4.0
247,6503087.0,robot_vacuum_cleaner,50427.80000000005,3,31.0,78.0,64.0,0.0,0.0,0.0,54.0,0.0,0.0,21.0,8.0,0.0,15.0,16.0,3.0
248,6503087.0,robot,67646.90000000002,3,99.0,100.0,83.0,0.0,100.0,67.0,76.0,100.0,51.0,100.0,76.0,47.0,44.0,68.0,2.0
249,6503087.0,thermostat,60968.90000000002,3,56.0,28.0,0.0,0.0,0.0,0.0,17.0,0.0,11.0,0.0,0.0,1.0,0.0,9.0,3.0
250,6503087.0,biological_virus,44393.5,3,66.0,11.0,65.0,67.0,0.0,0.0,65.0,0.0,50.0,63.0,0.0,0.0,0.0,11.0,4.0
251,6503087.0,jelly_fish,38297.40000000002,3,74.0,12.0,67.0,68.0,0.0,0.0,62.0,16.0,29.0,16.0,16.0,50.0,26.0,15.0,0.0
252,6503087.0,dolphin,41349.10000000009,3,100.0,83.0,81.0,79.0,100.0,81.0,100.0,73.0,78.0,100.0,28.0,100.0,32.0,54.0,5.0
253,6503087.0,wristwatch,38334.60000000009,3,33.0,76.0,0.0,1.0,0.0,0.0,17.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0
254,6503087.0,computer,34310.799999999814,3,87.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,24.0,45.0,14.0,0.0,16.0,0.0,2.0
255,6503087.0,autonomous_car,425429.0000000001,3,67.0,100.0,77.0,0.0,0.0,37.0,75.0,60.0,73.0,63.0,0.0,0.0,26.0,26.0,2.0
256,6503087.0,artificial_intelligence,56998.30000000028,3,79.0,100.0,66.0,16.0,20.0,68.0,74.0,75.0,48.0,73.0,47.0,21.0,42.0,67.0,2.0
257,6503087.0,hammer,19041.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
258,6503087.0,tree,23998.399999999907,3,68.0,32.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
259,6503087.0,car,26717.099999999627,3,63.0,79.0,11.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
260,6503107.0,rock,181553.89999999892,3,12.0,2.0,9.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
261,6503107.0,human,49376.70000000799,3,100.0,100.0,94.0,100.0,99.0,100.0,100.0,100.0,100.0,100.0,74.0,84.0,82.0,69.0,5.0
262,6503107.0,tree,155651.29999999772,3,70.0,35.0,12.0,57.0,13.0,0.0,98.0,99.0,1.0,0.0,0.0,10.0,0.0,0.0,4.0
263,6503107.0,computer,61840.70000000065,3,75.0,91.0,0.0,0.0,48.0,63.0,12.0,88.0,67.0,21.0,0.0,0.0,0.0,45.0,2.0
264,6503107.0,smartphone,42111.60000000382,3,100.0,94.0,0.0,0.0,63.0,8.0,6.0,90.0,99.0,11.0,0.0,0.0,0.0,13.0,2.0
265,6503107.0,chimpanzee,56642.80000000144,3,100.0,72.0,72.0,100.0,63.0,0.0,73.0,75.0,76.0,66.0,40.0,81.0,21.0,70.0,5.0
266,6503107.0,autonomous_car,80260.09999999951,3,98.0,95.0,70.0,2.0,24.0,17.0,6.0,90.0,84.0,0.0,0.0,0.0,0.0,59.0,2.0
267,6503107.0,wristwatch,67500.79999999434,3,100.0,63.0,100.0,0.0,17.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0
268,6503107.0,car,61696.100000001024,3,100.0,100.0,6.0,0.0,13.0,0.0,0.0,38.0,97.0,0.0,0.0,0.0,0.0,28.0,3.0
269,6503107.0,artificial_intelligence,46174.299999998766,3,98.0,98.0,50.0,14.0,58.0,19.0,55.0,61.0,41.0,54.0,22.0,0.0,36.0,88.0,2.0
270,6503107.0,jelly_fish,44555.19999998796,3,100.0,18.0,100.0,100.0,96.0,12.0,88.0,94.0,95.0,11.0,95.0,95.0,0.0,94.0,0.0
271,6503107.0,biological_virus,50110.30000000028,3,100.0,95.0,100.0,100.0,24.0,0.0,73.0,54.0,0.0,12.0,39.0,93.0,0.0,96.0,4.0
272,6503107.0,robot_vacuum_cleaner,39268.60000001034,3,95.0,33.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,3.0
273,6503107.0,computer_virus,51044.999999998254,3,100.0,14.0,100.0,9.0,0.0,0.0,88.0,0.0,0.0,0.0,55.0,27.0,0.0,97.0,4.0
274,6503107.0,chicken,49725.59999999055,3,96.0,76.0,96.0,94.0,96.0,0.0,86.0,35.0,49.0,60.0,43.0,73.0,0.0,92.0,0.0
275,6503107.0,thermostat,45276.40000000224,3,96.0,16.0,45.0,0.0,46.0,0.0,96.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0
276,6503107.0,virtual_assistant,48234.89999999572,3,100.0,59.0,27.0,1.0,95.0,17.0,87.0,93.0,38.0,20.0,4.0,0.0,23.0,93.0,2.0
277,6503107.0,hammer,40265.10000000405,3,98.0,0.0,0.0,0.0,0.0,0.0,3.0,95.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0
278,6503107.0,dolphin,32244.69999999576,3,100.0,45.0,100.0,100.0,96.0,15.0,100.0,93.0,46.0,70.0,58.0,94.0,0.0,97.0,5.0
279,6503107.0,robot,35275.39999999874,3,96.0,100.0,98.0,0.0,100.0,8.0,89.0,90.0,26.0,52.0,33.0,16.0,6.0,96.0,2.0
280,6503110.0,rock,146865.89999997616,3,51.0,0.0,0.0,1.0,2.0,2.0,36.0,51.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0
281,6503110.0,human,70461.10000002384,3,100.0,98.0,98.0,68.0,99.0,98.0,99.0,98.0,97.0,86.0,99.0,46.0,48.0,99.0,5.0
282,6503110.0,smartphone,108131.59999999404,3,99.0,88.0,2.0,1.0,99.0,17.0,46.0,98.0,100.0,1.0,3.0,0.0,52.0,1.0,2.0
283,6503110.0,artificial_intelligence,58827.5,3,97.0,78.0,76.0,45.0,99.0,97.0,98.0,66.0,99.0,98.0,98.0,47.0,52.0,100.0,2.0
284,6503110.0,computer_virus,52442.30000001192,3,96.0,49.0,62.0,97.0,23.0,10.0,53.0,68.0,1.0,47.0,4.0,0.0,17.0,4.0,4.0
285,6503110.0,robot,56503.5,3,98.0,19.0,75.0,44.0,100.0,78.0,42.0,86.0,81.0,49.0,19.0,2.0,33.0,68.0,2.0
286,6503110.0,chicken,55915.69999998808,3,96.0,44.0,96.0,1.0,42.0,3.0,72.0,35.0,49.0,14.0,1.0,2.0,50.0,19.0,0.0
287,6503110.0,virtual_assistant,59569.20000001788,3,98.0,19.0,2.0,0.0,48.0,48.0,2.0,51.0,16.0,24.0,22.0,3.0,12.0,43.0,2.0
288,6503110.0,dolphin,48103.5,3,99.0,47.0,96.0,1.0,98.0,20.0,53.0,49.0,83.0,94.0,26.0,57.0,56.0,99.0,5.0
289,6503110.0,biological_virus,49653.19999998808,3,96.0,72.0,56.0,98.0,98.0,9.0,80.0,94.0,23.0,44.0,33.0,44.0,13.0,50.0,4.0
290,6503110.0,autonomous_car,47873.89999997616,3,100.0,100.0,1.0,3.0,50.0,1.0,1.0,49.0,38.0,0.0,0.0,0.0,25.0,1.0,2.0
291,6503110.0,tree,40228.90000000596,3,98.0,49.0,1.0,1.0,70.0,2.0,98.0,45.0,3.0,0.0,3.0,29.0,98.0,1.0,4.0
292,6503110.0,wristwatch,39155.5,3,97.0,27.0,33.0,3.0,48.0,0.0,0.0,8.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0
293,6503110.0,thermostat,36143.89999997616,3,98.0,10.0,1.0,2.0,3.0,3.0,2.0,20.0,3.0,3.0,1.0,3.0,4.0,1.0,3.0
294,6503110.0,chimpanzee,39844.30000001192,3,98.0,60.0,98.0,2.0,96.0,19.0,97.0,79.0,84.0,97.0,95.0,85.0,78.0,96.0,5.0
295,6503110.0,car,43269.39999997616,3,97.0,20.0,4.0,4.0,68.0,2.0,3.0,11.0,3.0,19.0,1.0,2.0,7.0,3.0,3.0
296,6503110.0,jelly_fish,43498.5,3,96.0,40.0,93.0,2.0,98.0,4.0,97.0,18.0,2.0,44.0,4.0,71.0,31.0,42.0,0.0
297,6503110.0,hammer,50689.80000001192,3,98.0,4.0,2.0,1.0,2.0,1.0,3.0,48.0,1.0,1.0,1.0,1.0,50.0,1.0,1.0
298,6503110.0,robot_vacuum_cleaner,31124.79999998212,3,1.0,23.0,1.0,4.0,3.0,0.0,5.0,4.0,2.0,1.0,2.0,0.0,28.0,2.0,3.0
299,6503110.0,computer,33450.09999999404,3,98.0,81.0,1.0,1.0,96.0,2.0,4.0,97.0,63.0,76.0,2.0,5.0,57.0,2.0,2.0
300,6503092.0,human,90230.0,4,88.0,88.0,63.0,15.0,78.0,46.0,64.0,79.0,88.0,69.0,46.0,56.0,13.0,48.0,5.0
301,6503092.0,rock,49006.0,4,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
302,6503092.0,virtual_assistant,80283.0,4,85.0,72.0,2.0,11.0,68.0,89.0,65.0,79.0,71.0,5.0,81.0,4.0,1.0,58.0,2.0
303,6503092.0,computer,52504.0,4,93.0,80.0,0.0,1.0,13.0,4.0,62.0,83.0,39.0,1.0,3.0,2.0,1.0,3.0,2.0
304,6503092.0,car,43460.0,4,89.0,87.0,54.0,2.0,1.0,3.0,2.0,74.0,44.0,0.0,1.0,2.0,3.0,1.0,3.0
305,6503092.0,computer_virus,66802.0,4,68.0,56.0,44.0,74.0,1.0,31.0,73.0,1.0,4.0,2.0,68.0,2.0,1.0,76.0,4.0
306,6503092.0,tree,44770.0,4,75.0,66.0,15.0,91.0,16.0,37.0,3.0,69.0,5.0,4.0,14.0,8.0,3.0,14.0,4.0
307,6503092.0,robot,38608.0,4,91.0,94.0,11.0,1.0,66.0,81.0,68.0,91.0,58.0,18.0,77.0,1.0,3.0,71.0,2.0
308,6503092.0,artificial_intelligence,33899.0,4,75.0,90.0,2.0,1.0,66.0,87.0,57.0,85.0,66.0,12.0,73.0,2.0,2.0,79.0,2.0
309,6503092.0,robot_vacuum_cleaner,31083.0,4,80.0,70.0,3.0,1.0,2.0,2.0,2.0,76.0,14.0,1.0,2.0,1.0,2.0,2.0,3.0
310,6503092.0,autonomous_car,49238.0,4,83.0,83.0,70.0,2.0,1.0,2.0,39.0,89.0,76.0,2.0,65.0,3.0,3.0,77.0,2.0
311,6503092.0,biological_virus,43918.0,4,38.0,29.0,92.0,98.0,39.0,90.0,89.0,45.0,72.0,30.0,81.0,71.0,2.0,84.0,4.0
312,6503092.0,wristwatch,61594.0,4,50.0,60.0,2.0,1.0,18.0,49.0,19.0,77.0,62.0,12.0,46.0,2.0,2.0,50.0,3.0
313,6503092.0,jelly_fish,29270.0,4,34.0,23.0,93.0,96.0,25.0,77.0,78.0,47.0,61.0,26.0,85.0,73.0,2.0,84.0,0.0
314,6503092.0,chimpanzee,30870.0,4,65.0,84.0,96.0,28.0,84.0,20.0,77.0,77.0,70.0,76.0,64.0,81.0,1.0,66.0,5.0
315,6503092.0,chicken,52019.0,4,51.0,75.0,100.0,65.0,70.0,46.0,75.0,72.0,64.0,63.0,68.0,72.0,2.0,68.0,0.0
316,6503092.0,dolphin,29023.0,4,53.0,91.0,97.0,18.0,82.0,72.0,79.0,81.0,71.0,82.0,75.0,77.0,2.0,78.0,5.0
317,6503092.0,hammer,33248.0,4,13.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
318,6503092.0,thermostat,35381.0,4,35.0,1.0,1.0,0.0,2.0,25.0,1.0,25.0,28.0,1.0,34.0,2.0,1.0,24.0,3.0
319,6503092.0,smartphone,45557.0,4,61.0,86.0,6.0,1.0,34.0,26.0,15.0,79.0,49.0,1.0,32.0,3.0,2.0,32.0,2.0
320,6503091.0,human,46518.0,4,100.0,99.0,99.0,95.0,99.0,78.0,99.0,98.0,99.0,99.0,82.0,81.0,99.0,92.0,5.0
321,6503091.0,rock,27215.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
322,6503091.0,jelly_fish,35830.0,4,44.0,51.0,48.0,75.0,2.0,2.0,47.0,19.0,17.0,6.0,2.0,5.0,9.0,2.0,0.0
323,6503091.0,chicken,41712.0,4,100.0,83.0,99.0,100.0,49.0,25.0,50.0,33.0,45.0,45.0,12.0,26.0,50.0,10.0,0.0
324,6503091.0,car,31178.0,4,99.0,91.0,1.0,0.0,8.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0
325,6503091.0,biological_virus,34822.0,4,11.0,33.0,22.0,98.0,1.0,0.0,80.0,2.0,16.0,9.0,2.0,1.0,1.0,1.0,4.0
326,6503091.0,virtual_assistant,44629.0,4,39.0,59.0,0.0,4.0,36.0,15.0,21.0,27.0,77.0,47.0,1.0,3.0,4.0,2.0,2.0
327,6503091.0,tree,30165.0,4,87.0,67.0,0.0,90.0,12.0,1.0,23.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0
328,6503091.0,smartphone,32394.0,4,97.0,82.0,2.0,0.0,3.0,7.0,1.0,72.0,17.0,20.0,1.0,2.0,1.0,0.0,2.0
329,6503091.0,artificial_intelligence,35938.0,4,99.0,88.0,2.0,75.0,90.0,52.0,78.0,72.0,75.0,77.0,23.0,1.0,8.0,24.0,2.0
330,6503091.0,chimpanzee,30096.0,4,99.0,93.0,98.0,93.0,79.0,35.0,74.0,82.0,73.0,72.0,25.0,9.0,53.0,23.0,5.0
331,6503091.0,dolphin,36155.0,4,99.0,95.0,98.0,94.0,77.0,25.0,59.0,63.0,59.0,57.0,24.0,8.0,35.0,24.0,5.0
332,6503091.0,robot,45812.0,4,98.0,88.0,99.0,41.0,65.0,18.0,75.0,64.0,64.0,49.0,7.0,0.0,9.0,7.0,2.0
333,6503091.0,computer_virus,27887.0,4,21.0,44.0,15.0,97.0,5.0,0.0,15.0,8.0,0.0,15.0,1.0,0.0,0.0,2.0,4.0
334,6503091.0,autonomous_car,38789.0,4,99.0,94.0,57.0,1.0,19.0,8.0,44.0,19.0,70.0,45.0,4.0,0.0,4.0,4.0,2.0
